#iter   OP_diff   mu  QuantEnergy.real  .imag  ClassEnergy.real  .imag  Total_n_up    Total_n_dn
1255   0.000359212   264.8   9238.73  0  -1040.1   2.18544e-08   0.709394  0.290606
1256   0.000359187   264.8   9238.73  0  -1040.1   2.28246e-08   0.709633  0.290367
1257   0.00035916   264.8   9238.73  0  -1040.1   2.37957e-08   0.709873  0.290127
1258   0.000359129   264.8   9238.73  0  -1040.11   2.47677e-08   0.710112  0.289888
1259   0.000359096   264.8   9238.73  0  -1040.11   2.57407e-08   0.710351  0.289649
1260   0.000359059   264.8   9238.74  0  -1040.11   2.67146e-08   0.710591  0.289409
1261   0.000359019   264.8   9238.74  0  -1040.12   2.76894e-08   0.71083  0.28917
1262   0.000358976   264.8   9238.74  0  -1040.12   2.8665e-08   0.71107  0.28893
1263   0.00035893   264.8   9238.74  0  -1040.12   2.96416e-08   0.711309  0.288691
1264   0.000358881   264.8   9238.74  0  -1040.13   3.0619e-08   0.711549  0.288451
1265   0.000358829   264.8   9238.74  0  -1040.13   3.15973e-08   0.711788  0.288212
1266   0.000358773   264.8   9238.74  0  -1040.13   3.25764e-08   0.712028  0.287972
1267   0.000358715   264.8   9238.74  0  -1040.14   3.35564e-08   0.712267  0.287733
1268   0.000358654   264.8   9238.74  0  -1040.14   3.45371e-08   0.712506  0.287494
1269   0.00035859   264.8   9238.74  0  -1040.14   3.55187e-08   0.712746  0.287254
1270   0.000358523   264.8   9238.74  0  -1040.14   3.65011e-08   0.712985  0.287015
1271   0.000358453   264.8   9238.74  0  -1040.15   3.74843e-08   0.713224  0.286776
1272   0.00035838   264.8   9238.75  0  -1040.15   3.84683e-08   0.713464  0.286536
1273   0.000358304   264.8   9238.75  0  -1040.15   3.9453e-08   0.713703  0.286297
1274   0.000358225   264.8   9238.75  0  -1040.16   4.04384e-08   0.713942  0.286058
1275   0.000358143   264.8   9238.75  0  -1040.16   4.14247e-08   0.714181  0.285819
1276   0.000358059   264.8   9238.75  0  -1040.16   4.24116e-08   0.71442  0.28558
1277   0.000357971   264.8   9238.75  0  -1040.17   4.33992e-08   0.714659  0.285341
1278   0.000357881   264.8   9238.75  0  -1040.17   4.43876e-08   0.714899  0.285101
1279   0.000357788   264.8   9238.75  0  -1040.17   4.53766e-08   0.715138  0.284862
1280   0.000357692   264.8   9238.75  0  -1040.18   4.63664e-08   0.715377  0.284623
1281   0.000357593   264.8   9238.75  0  -1040.18   4.73567e-08   0.715615  0.284385
1282   0.000357491   264.8   9238.75  0  -1040.18   4.83478e-08   0.715854  0.284146
1283   0.000357387   264.8   9238.75  0  -1040.19   4.93394e-08   0.716093  0.283907
1284   0.00035728   264.8   9238.75  0  -1040.19   5.03317e-08   0.716332  0.283668
1285   0.00035717   264.8   9238.76  0  -1040.19   5.13246e-08   0.716571  0.283429
1286   0.000357057   264.8   9238.76  0  -1040.2   5.23181e-08   0.716809  0.283191
1287   0.000356942   264.8   9238.76  0  -1040.2   5.33122e-08   0.717048  0.282952
1288   0.000356824   264.8   9238.76  0  -1040.2   5.43069e-08   0.717287  0.282713
1289   0.000356703   264.8   9238.76  0  -1040.21   5.53021e-08   0.717525  0.282475
1290   0.000356579   264.8   9238.76  0  -1040.21   5.62978e-08   0.717764  0.282236
1291   0.000356453   264.8   9238.76  0  -1040.21   5.72941e-08   0.718002  0.281998
1292   0.000356324   264.8   9238.76  0  -1040.22   5.82909e-08   0.71824  0.28176
1293   0.000356193   264.8   9238.76  0  -1040.22   5.92882e-08   0.718479  0.281521
1294   0.000356059   264.8   9238.76  0  -1040.22   6.02859e-08   0.718717  0.281283
1295   0.000355922   264.8   9238.76  0  -1040.23   6.12842e-08   0.718955  0.281045
1296   0.000355783   264.8   9238.76  0  -1040.23   6.22829e-08   0.719193  0.280807
1297   0.000355641   264.8   9238.77  0  -1040.23   6.3282e-08   0.719431  0.280569
1298   0.000355496   264.8   9238.77  0  -1040.24   6.42816e-08   0.719669  0.280331
1299   0.000355349   264.8   9238.77  0  -1040.24   6.52816e-08   0.719907  0.280093
1300   0.0003552   264.8   9238.77  0  -1040.24   6.62819e-08   0.720145  0.279855
1301   0.000355048   264.8   9238.77  0  -1040.25   6.72827e-08   0.720382  0.279618
1302   0.000354893   264.8   9238.77  0  -1040.25   6.82838e-08   0.72062  0.27938
1303   0.000354736   264.8   9238.77  0  -1040.25   6.92853e-08   0.720858  0.279142
1304   0.000354576   264.8   9238.77  0  -1040.25   7.02871e-08   0.721095  0.278905
1305   0.000354414   264.8   9238.77  0  -1040.26   7.12893e-08   0.721332  0.278668
1306   0.00035425   264.8   9238.77  0  -1040.26   7.22917e-08   0.72157  0.27843
1307   0.000354083   264.8   9238.77  0  -1040.26   7.32945e-08   0.721807  0.278193
1308   0.000353913   264.8   9238.77  0  -1040.27   7.42975e-08   0.722044  0.277956
1309   0.000353741   264.8   9238.78  0  -1040.27   7.53008e-08   0.722281  0.277719
1310   0.000353567   264.8   9238.78  0  -1040.27   7.63043e-08   0.722518  0.277482
1311   0.00035339   264.8   9238.78  0  -1040.28   7.7308e-08   0.722755  0.277245
1312   0.000353211   264.8   9238.78  0  -1040.28   7.8312e-08   0.722992  0.277008
1313   0.00035303   264.8   9238.78  0  -1040.28   7.93162e-08   0.723228  0.276772
1314   0.000352846   264.8   9238.78  0  -1040.29   8.03205e-08   0.723465  0.276535
1315   0.00035266   264.8   9238.78  0  -1040.29   8.1325e-08   0.723701  0.276299
1316   0.000352471   264.8   9238.78  0  -1040.29   8.23297e-08   0.723938  0.276062
1317   0.000352281   264.8   9238.78  0  -1040.3   8.33345e-08   0.724174  0.275826
1318   0.000352087   264.8   9238.78  0  -1040.3   8.43394e-08   0.72441  0.27559
1319   0.000351892   264.8   9238.78  0  -1040.3   8.53444e-08   0.724646  0.275354
1320   0.000351694   264.8   9238.79  0  -1040.31   8.63495e-08   0.724882  0.275118
1321   0.000351494   264.8   9238.79  0  -1040.31   8.73547e-08   0.725118  0.274882
1322   0.000351292   264.8   9238.79  0  -1040.31   8.83599e-08   0.725353  0.274647
1323   0.000351087   264.8   9238.79  0  -1040.32   8.93651e-08   0.725589  0.274411
1324   0.000350881   264.8   9238.79  0  -1040.32   9.03704e-08   0.725824  0.274176
1325   0.000350672   264.8   9238.79  0  -1040.32   9.13757e-08   0.72606  0.27394
1326   0.000350461   264.8   9238.79  0  -1040.33   9.23809e-08   0.726295  0.273705
1327   0.000350247   264.8   9238.79  0  -1040.33   9.33861e-08   0.72653  0.27347
1328   0.000350032   264.8   9238.79  0  -1040.33   9.43913e-08   0.726765  0.273235
1329   0.000349814   264.8   9238.79  0  -1040.34   9.53964e-08   0.727  0.273
1330   0.000349594   264.8   9238.79  0  -1040.34   9.64014e-08   0.727235  0.272765
1331   0.000349372   264.8   9238.79  0  -1040.34   9.74063e-08   0.727469  0.272531
1332   0.000349148   264.8   9238.8  0  -1040.35   9.84111e-08   0.727704  0.272296
1333   0.000348921   264.8   9238.8  0  -1040.35   9.94158e-08   0.727938  0.272062
1334   0.000348693   264.8   9238.8  0  -1040.35   1.0042e-07   0.728173  0.271827
1335   0.000348462   264.8   9238.8  0  -1040.36   1.01425e-07   0.728407  0.271593
1336   0.000348229   264.8   9238.8  0  -1040.36   1.02429e-07   0.728641  0.271359
1337   0.000347995   264.8   9238.8  0  -1040.36   1.03433e-07   0.728875  0.271125
1338   0.000347758   264.8   9238.8  0  -1040.37   1.04436e-07   0.729108  0.270892
1339   0.000347519   264.8   9238.8  0  -1040.37   1.0544e-07   0.729342  0.270658
1340   0.000347278   264.8   9238.8  0  -1040.37   1.06443e-07   0.729575  0.270425
1341   0.000347035   264.8   9238.8  0  -1040.38   1.07446e-07   0.729809  0.270191
1342   0.00034679   264.8   9238.8  0  -1040.38   1.08449e-07   0.730042  0.269958
1343   0.000346543   264.8   9238.81  0  -1040.38   1.09451e-07   0.730275  0.269725
1344   0.000346294   264.8   9238.81  0  -1040.39   1.10453e-07   0.730508  0.269492
1345   0.000346042   264.8   9238.81  0  -1040.39   1.11455e-07   0.73074  0.26926
1346   0.000345789   264.8   9238.81  0  -1040.39   1.12456e-07   0.730973  0.269027
1347   0.000345534   264.8   9238.81  0  -1040.4   1.13457e-07   0.731205  0.268795
1348   0.000345277   264.8   9238.81  0  -1040.4   1.14458e-07   0.731438  0.268562
1349   0.000345018   264.8   9238.81  0  -1040.4   1.15458e-07   0.73167  0.26833
1350   0.000344757   264.8   9238.81  0  -1040.41   1.16458e-07   0.731902  0.268098
1351   0.000344494   264.8   9238.81  0  -1040.41   1.17457e-07   0.732134  0.267866
1352   0.000344229   264.8   9238.81  0  -1040.41   1.18456e-07   0.732365  0.267635
1353   0.000343963   264.8   9238.81  0  -1040.42   1.19454e-07   0.732597  0.267403
1354   0.000343694   264.8   9238.82  0  -1040.42   1.20452e-07   0.732828  0.267172
1355   0.000343423   264.8   9238.82  0  -1040.42   1.21449e-07   0.733059  0.266941
1356   0.000343151   264.8   9238.82  0  -1040.43   1.22446e-07   0.73329  0.26671
1357   0.000342877   264.8   9238.82  0  -1040.43   1.23442e-07   0.733521  0.266479
1358   0.0003426   264.8   9238.82  0  -1040.43   1.24438e-07   0.733752  0.266248
1359   0.000342322   264.8   9238.82  0  -1040.44   1.25433e-07   0.733982  0.266018
1360   0.000342042   264.8   9238.82  0  -1040.44   1.26427e-07   0.734213  0.265787
1361   0.000341761   264.8   9238.82  0  -1040.44   1.27421e-07   0.734443  0.265557
1362   0.000341477   264.8   9238.82  0  -1040.45   1.28414e-07   0.734673  0.265327
1363   0.000341192   264.8   9238.82  0  -1040.45   1.29406e-07   0.734903  0.265097
1364   0.000340904   264.8   9238.82  0  -1040.45   1.30398e-07   0.735133  0.264867
1365   0.000340615   264.8   9238.83  0  -1040.46   1.31389e-07   0.735362  0.264638
1366   0.000340325   264.8   9238.83  0  -1040.46   1.3238e-07   0.735591  0.264409
1367   0.000340032   264.8   9238.83  0  -1040.46   1.3337e-07   0.735821  0.264179
1368   0.000339738   264.8   9238.83  0  -1040.47   1.34358e-07   0.73605  0.26395
1369   0.000339442   264.8   9238.83  0  -1040.47   1.35347e-07   0.736278  0.263722
1370   0.000339144   264.8   9238.83  0  -1040.47   1.36334e-07   0.736507  0.263493
1371   0.000338844   264.8   9238.83  0  -1040.48   1.37321e-07   0.736735  0.263265
1372   0.000338543   264.8   9238.83  0  -1040.48   1.38306e-07   0.736964  0.263036
1373   0.00033824   264.8   9238.83  0  -1040.48   1.39291e-07   0.737192  0.262808
1374   0.000337935   264.8   9238.83  0  -1040.49   1.40275e-07   0.73742  0.26258
1375   0.000337629   264.8   9238.83  0  -1040.49   1.41259e-07   0.737647  0.262353
1376   0.000337321   264.8   9238.84  0  -1040.49   1.42241e-07   0.737875  0.262125
1377   0.000337011   264.8   9238.84  0  -1040.49   1.43222e-07   0.738102  0.261898
1378   0.0003367   264.8   9238.84  0  -1040.5   1.44203e-07   0.738329  0.261671
1379   0.000336387   264.8   9238.84  0  -1040.5   1.45183e-07   0.738556  0.261444
1380   0.000336072   264.8   9238.84  0  -1040.5   1.46161e-07   0.738783  0.261217
1381   0.000335756   264.8   9238.84  0  -1040.51   1.47139e-07   0.73901  0.26099
1382   0.000335438   264.8   9238.84  0  -1040.51   1.48116e-07   0.739236  0.260764
1383   0.000335118   264.8   9238.84  0  -1040.51   1.49091e-07   0.739462  0.260538
1384   0.000334797   264.8   9238.84  0  -1040.52   1.50066e-07   0.739688  0.260312
1385   0.000334474   264.8   9238.84  0  -1040.52   1.5104e-07   0.739914  0.260086
1386   0.00033415   264.8   9238.84  0  -1040.52   1.52012e-07   0.740139  0.259861
1387   0.000333824   264.8   9238.85  0  -1040.53   1.52984e-07   0.740365  0.259635
1388   0.000333497   264.8   9238.85  0  -1040.53   1.53954e-07   0.74059  0.25941
1389   0.000333168   264.8   9238.85  0  -1040.53   1.54924e-07   0.740815  0.259185
1390   0.000332837   264.8   9238.85  0  -1040.54   1.55892e-07   0.741039  0.258961
1391   0.000332505   264.8   9238.85  0  -1040.54   1.56859e-07   0.741264  0.258736
1392   0.000332172   264.8   9238.85  0  -1040.54   1.57825e-07   0.741488  0.258512
1393   0.000331837   264.8   9238.85  0  -1040.55   1.5879e-07   0.741712  0.258288
1394   0.0003315   264.8   9238.85  0  -1040.55   1.59754e-07   0.741936  0.258064
1395   0.000331163   264.8   9238.85  0  -1040.55   1.60716e-07   0.74216  0.25784
1396   0.000330823   264.8   9238.85  0  -1040.56   1.61678e-07   0.742383  0.257617
1397   0.000330483   264.8   9238.86  0  -1040.56   1.62638e-07   0.742606  0.257394
1398   0.00033014   264.8   9238.86  0  -1040.56   1.63597e-07   0.742829  0.257171
1399   0.000329797   264.8   9238.86  0  -1040.57   1.64554e-07   0.743052  0.256948
1400   0.000329452   264.8   9238.86  0  -1040.57   1.65511e-07   0.743275  0.256725
1401   0.000329105   264.8   9238.86  0  -1040.57   1.66466e-07   0.743497  0.256503
1402   0.000328758   264.8   9238.86  0  -1040.58   1.6742e-07   0.743719  0.256281
1403   0.000328409   264.8   9238.86  0  -1040.58   1.68372e-07   0.743941  0.256059
1404   0.000328058   264.8   9238.86  0  -1040.58   1.69324e-07   0.744163  0.255837
1405   0.000327706   264.8   9238.86  0  -1040.59   1.70273e-07   0.744384  0.255616
1406   0.000327353   264.8   9238.86  0  -1040.59   1.71222e-07   0.744606  0.255394
1407   0.000326999   264.8   9238.86  0  -1040.59   1.72169e-07   0.744827  0.255173
1408   0.000326643   264.8   9238.87  0  -1040.6   1.73115e-07   0.745047  0.254953
1409   0.000326286   264.8   9238.87  0  -1040.6   1.7406e-07   0.745268  0.254732
1410   0.000325928   264.8   9238.87  0  -1040.6   1.75003e-07   0.745488  0.254512
1411   0.000325569   264.8   9238.87  0  -1040.61   1.75944e-07   0.745708  0.254292
1412   0.000325208   264.8   9238.87  0  -1040.61   1.76885e-07   0.745928  0.254072
1413   0.000324846   264.8   9238.87  0  -1040.61   1.77824e-07   0.746148  0.253852
1414   0.000324483   264.8   9238.87  0  -1040.62   1.78761e-07   0.746367  0.253633
1415   0.000324119   264.8   9238.87  0  -1040.62   1.79697e-07   0.746586  0.253414
1416   0.000323754   264.8   9238.87  0  -1040.62   1.80631e-07   0.746805  0.253195
1417   0.000323387   264.8   9238.87  0  -1040.63   1.81565e-07   0.747024  0.252976
1418   0.00032302   264.8   9238.88  0  -1040.63   1.82496e-07   0.747242  0.252758
1419   0.000322651   264.8   9238.88  0  -1040.63   1.83426e-07   0.74746  0.25254
1420   0.000322281   264.8   9238.88  0  -1040.64   1.84355e-07   0.747678  0.252322
1421   0.00032191   264.8   9238.88  0  -1040.64   1.85282e-07   0.747896  0.252104
1422   0.000321538   264.8   9238.88  0  -1040.64   1.86207e-07   0.748114  0.251886
1423   0.000321165   264.8   9238.88  0  -1040.65   1.87131e-07   0.748331  0.251669
1424   0.000320791   264.8   9238.88  0  -1040.65   1.88054e-07   0.748548  0.251452
1425   0.000320416   264.8   9238.88  0  -1040.65   1.88975e-07   0.748765  0.251235
1426   0.00032004   264.8   9238.88  0  -1040.65   1.89894e-07   0.748981  0.251019
1427   0.000319663   264.8   9238.88  0  -1040.66   1.90812e-07   0.749197  0.250803
1428   0.000319285   264.8   9238.89  0  -1040.66   1.91728e-07   0.749413  0.250587
1429   0.000318906   264.8   9238.89  0  -1040.66   1.92642e-07   0.749629  0.250371
1430   0.000318526   264.8   9238.89  0  -1040.67   1.93555e-07   0.749844  0.250156
1431   0.000318145   264.8   9238.89  0  -1040.67   1.94467e-07   0.75006  0.24994
1432   0.000317764   264.8   9238.89  0  -1040.67   1.95377e-07   0.750275  0.249725
1433   0.000317381   264.8   9238.89  0  -1040.68   1.96285e-07   0.750489  0.249511
1434   0.000316998   264.8   9238.89  0  -1040.68   1.97191e-07   0.750704  0.249296
1435   0.000316614   264.8   9238.89  0  -1040.68   1.98096e-07   0.750918  0.249082
1436   0.000316229   264.8   9238.89  0  -1040.69   1.98999e-07   0.751132  0.248868
1437   0.000315843   264.8   9238.89  0  -1040.69   1.99901e-07   0.751346  0.248654
1438   0.000315457   264.8   9238.9  0  -1040.69   2.008e-07   0.751559  0.248441
1439   0.000315069   264.8   9238.9  0  -1040.7   2.01699e-07   0.751772  0.248228
1440   0.000314682   264.8   9238.9  0  -1040.7   2.02595e-07   0.751985  0.248015
1441   0.000314293   264.8   9238.9  0  -1040.7   2.0349e-07   0.752198  0.247802
1442   0.000313904   264.8   9238.9  0  -1040.71   2.04383e-07   0.75241  0.24759
1443   0.000313514   264.8   9238.9  0  -1040.71   2.05274e-07   0.752623  0.247377
1444   0.000313123   264.8   9238.9  0  -1040.71   2.06164e-07   0.752835  0.247165
1445   0.000312732   264.8   9238.9  0  -1040.72   2.07052e-07   0.753046  0.246954
1446   0.00031234   264.8   9238.9  0  -1040.72   2.07938e-07   0.753258  0.246742
1447   0.000311947   264.8   9238.9  0  -1040.72   2.08823e-07   0.753469  0.246531
1448   0.000311554   264.8   9238.91  0  -1040.73   2.09705e-07   0.753679  0.246321
1449   0.000311161   264.8   9238.91  0  -1040.73   2.10586e-07   0.75389  0.24611
1450   0.000310767   264.8   9238.91  0  -1040.73   2.11466e-07   0.7541  0.2459
1451   0.000310372   264.8   9238.91  0  -1040.74   2.12343e-07   0.75431  0.24569
1452   0.000309977   264.8   9238.91  0  -1040.74   2.13219e-07   0.75452  0.24548
1453   0.000309582   264.8   9238.91  0  -1040.74   2.14093e-07   0.75473  0.24527
1454   0.000309186   264.8   9238.91  0  -1040.75   2.14965e-07   0.754939  0.245061
1455   0.00030879   264.8   9238.91  0  -1040.75   2.15835e-07   0.755148  0.244852
1456   0.000308393   264.8   9238.91  0  -1040.75   2.16704e-07   0.755357  0.244643
1457   0.000307997   264.8   9238.91  0  -1040.75   2.17571e-07   0.755565  0.244435
1458   0.000307599   264.8   9238.92  0  -1040.76   2.18436e-07   0.755773  0.244227
1459   0.000307202   264.8   9238.92  0  -1040.76   2.19299e-07   0.755981  0.244019
1460   0.000306804   264.8   9238.92  0  -1040.76   2.20161e-07   0.756189  0.243811
1461   0.000306406   264.8   9238.92  0  -1040.77   2.21021e-07   0.756396  0.243604
1462   0.000306008   264.8   9238.92  0  -1040.77   2.21879e-07   0.756603  0.243397
1463   0.000305609   264.8   9238.92  0  -1040.77   2.22735e-07   0.75681  0.24319
1464   0.00030521   264.8   9238.92  0  -1040.78   2.23589e-07   0.757017  0.242983
1465   0.000304812   264.8   9238.92  0  -1040.78   2.24442e-07   0.757223  0.242777
1466   0.000304413   264.8   9238.92  0  -1040.78   2.25292e-07   0.757429  0.242571
1467   0.000304014   264.8   9238.92  0  -1040.79   2.26141e-07   0.757635  0.242365
1468   0.000303614   264.8   9238.93  0  -1040.79   2.26988e-07   0.75784  0.24216
1469   0.000303215   264.8   9238.93  0  -1040.79   2.27833e-07   0.758045  0.241955
1470   0.000302816   264.8   9238.93  0  -1040.8   2.28677e-07   0.75825  0.24175
1471   0.000302417   264.8   9238.93  0  -1040.8   2.29518e-07   0.758455  0.241545
1472   0.000302018   264.8   9238.93  0  -1040.8   2.30358e-07   0.758659  0.241341
1473   0.000301618   264.8   9238.93  0  -1040.81   2.31196e-07   0.758864  0.241136
1474   0.000301219   264.8   9238.93  0  -1040.81   2.32032e-07   0.759067  0.240933
1475   0.00030082   264.8   9238.93  0  -1040.81   2.32866e-07   0.759271  0.240729
1476   0.000300421   264.8   9238.93  0  -1040.82   2.33699e-07   0.759474  0.240526
1477   0.000300023   264.8   9238.93  0  -1040.82   2.34529e-07   0.759677  0.240323
1478   0.000299624   264.8   9238.94  0  -1040.82   2.35358e-07   0.75988  0.24012
1479   0.000299226   264.8   9238.94  0  -1040.82   2.36185e-07   0.760082  0.239918
1480   0.000298828   264.8   9238.94  0  -1040.83   2.3701e-07   0.760285  0.239715
1481   0.00029843   264.8   9238.94  0  -1040.83   2.37833e-07   0.760487  0.239513
1482   0.000298032   264.8   9238.94  0  -1040.83   2.38655e-07   0.760688  0.239312
1483   0.000297635   264.8   9238.94  0  -1040.84   2.39474e-07   0.76089  0.23911
1484   0.000297238   264.8   9238.94  0  -1040.84   2.40292e-07   0.761091  0.238909
1485   0.000296842   264.8   9238.94  0  -1040.84   2.41108e-07   0.761291  0.238709
1486   0.000296445   264.8   9238.94  0  -1040.85   2.41922e-07   0.761492  0.238508
1487   0.00029605   264.8   9238.94  0  -1040.85   2.42734e-07   0.761692  0.238308
1488   0.000295654   264.8   9238.95  0  -1040.85   2.43544e-07   0.761892  0.238108
1489   0.000295259   264.8   9238.95  0  -1040.86   2.44353e-07   0.762092  0.237908
1490   0.000294865   264.8   9238.95  0  -1040.86   2.45159e-07   0.762291  0.237709
1491   0.000294471   264.8   9238.95  0  -1040.86   2.45964e-07   0.762491  0.237509
1492   0.000294078   264.8   9238.95  0  -1040.87   2.46767e-07   0.76269  0.23731
1493   0.000293685   264.8   9238.95  0  -1040.87   2.47568e-07   0.762888  0.237112
1494   0.000293293   264.8   9238.95  0  -1040.87   2.48367e-07   0.763087  0.236913
1495   0.000292902   264.8   9238.95  0  -1040.87   2.49164e-07   0.763285  0.236715
1496   0.000292511   264.8   9238.95  0  -1040.88   2.4996e-07   0.763482  0.236518
1497   0.000292121   264.8   9238.96  0  -1040.88   2.50753e-07   0.76368  0.23632
1498   0.000291731   264.8   9238.96  0  -1040.88   2.51545e-07   0.763877  0.236123
1499   0.000291342   264.8   9238.96  0  -1040.89   2.52335e-07   0.764074  0.235926
1500   0.000290954   264.8   9238.96  0  -1040.89   2.53123e-07   0.764271  0.235729
1501   0.000290567   264.8   9238.96  0  -1040.89   2.53909e-07   0.764467  0.235533
1502   0.000290181   264.8   9238.96  0  -1040.9   2.54694e-07   0.764664  0.235336
1503   0.000289795   264.8   9238.96  0  -1040.9   2.55476e-07   0.76486  0.23514
1504   0.000289411   264.8   9238.96  0  -1040.9   2.56257e-07   0.765055  0.234945
1505   0.000289027   264.8   9238.96  0  -1040.91   2.57036e-07   0.765251  0.234749
1506   0.000288644   264.8   9238.96  0  -1040.91   2.57813e-07   0.765446  0.234554
1507   0.000288262   264.8   9238.97  0  -1040.91   2.58588e-07   0.765641  0.234359
1508   0.000287881   264.8   9238.97  0  -1040.92   2.59361e-07   0.765835  0.234165
1509   0.000287501   264.8   9238.97  0  -1040.92   2.60132e-07   0.766029  0.233971
1510   0.000287122   264.8   9238.97  0  -1040.92   2.60902e-07   0.766223  0.233777
1511   0.000286745   264.8   9238.97  0  -1040.92   2.61669e-07   0.766417  0.233583
1512   0.000286368   264.8   9238.97  0  -1040.93   2.62435e-07   0.766611  0.233389
1513   0.000285992   264.8   9238.97  0  -1040.93   2.63199e-07   0.766804  0.233196
1514   0.000285618   264.8   9238.97  0  -1040.93   2.63961e-07   0.766997  0.233003
1515   0.000285244   264.8   9238.97  0  -1040.94   2.64722e-07   0.76719  0.23281
1516   0.000284872   264.8   9238.98  0  -1040.94   2.6548e-07   0.767382  0.232618
1517   0.000284501   264.8   9238.98  0  -1040.94   2.66237e-07   0.767574  0.232426
1518   0.000284131   264.8   9238.98  0  -1040.95   2.66991e-07   0.767766  0.232234
1519   0.000283763   264.8   9238.98  0  -1040.95   2.67744e-07   0.767958  0.232042
1520   0.000283395   264.8   9238.98  0  -1040.95   2.68495e-07   0.768149  0.231851
1521   0.000283029   264.8   9238.98  0  -1040.96   2.69244e-07   0.768341  0.231659
1522   0.000282665   264.8   9238.98  0  -1040.96   2.69991e-07   0.768531  0.231469
1523   0.000282302   264.8   9238.98  0  -1040.96   2.70737e-07   0.768722  0.231278
1524   0.00028194   264.8   9238.98  0  -1040.96   2.7148e-07   0.768913  0.231087
1525   0.000281579   264.8   9238.98  0  -1040.97   2.72222e-07   0.769103  0.230897
1526   0.00028122   264.8   9238.99  0  -1040.97   2.72962e-07   0.769293  0.230707
1527   0.000280863   264.8   9238.99  0  -1040.97   2.737e-07   0.769482  0.230518
1528   0.000280506   264.8   9238.99  0  -1040.98   2.74436e-07   0.769672  0.230328
1529   0.000280152   264.8   9238.99  0  -1040.98   2.7517e-07   0.769861  0.230139
1530   0.000279799   264.8   9238.99  0  -1040.98   2.75903e-07   0.770049  0.229951
1531   0.000279447   264.8   9238.99  0  -1040.99   2.76633e-07   0.770238  0.229762
1532   0.000279097   264.8   9238.99  0  -1040.99   2.77362e-07   0.770426  0.229574
1533   0.000278749   264.8   9238.99  0  -1040.99   2.78089e-07   0.770615  0.229385
1534   0.000278402   264.8   9238.99  0  -1040.99   2.78814e-07   0.770802  0.229198
1535   0.000278057   264.8   9239  0  -1041   2.79537e-07   0.77099  0.22901
1536   0.000277714   264.8   9239  0  -1041   2.80258e-07   0.771177  0.228823
1537   0.000277372   264.8   9239  0  -1041   2.80977e-07   0.771365  0.228635
1538   0.000277032   264.8   9239  0  -1041.01   2.81695e-07   0.771551  0.228449
1539   0.000276693   264.8   9239  0  -1041.01   2.8241e-07   0.771738  0.228262
1540   0.000276357   264.8   9239  0  -1041.01   2.83124e-07   0.771924  0.228076
1541   0.000276022   264.8   9239  0  -1041.02   2.83836e-07   0.772111  0.227889
1542   0.000275689   264.8   9239  0  -1041.02   2.84546e-07   0.772297  0.227703
1543   0.000275358   264.8   9239  0  -1041.02   2.85254e-07   0.772482  0.227518
1544   0.000275028   264.8   9239  0  -1041.02   2.8596e-07   0.772668  0.227332
1545   0.000274701   264.8   9239.01  0  -1041.03   2.86664e-07   0.772853  0.227147
1546   0.000274375   264.8   9239.01  0  -1041.03   2.87366e-07   0.773038  0.226962
1547   0.000274051   264.8   9239.01  0  -1041.03   2.88067e-07   0.773223  0.226777
1548   0.000273729   264.8   9239.01  0  -1041.04   2.88765e-07   0.773407  0.226593
1549   0.000273409   264.8   9239.01  0  -1041.04   2.89462e-07   0.773591  0.226409
1550   0.000273092   264.8   9239.01  0  -1041.04   2.90157e-07   0.773775  0.226225
1551   0.000272776   264.8   9239.01  0  -1041.05   2.9085e-07   0.773959  0.226041
1552   0.000272461   264.8   9239.01  0  -1041.05   2.91541e-07   0.774143  0.225857
1553   0.000272149   264.8   9239.01  0  -1041.05   2.9223e-07   0.774326  0.225674
1554   0.000271839   264.8   9239.02  0  -1041.05   2.92917e-07   0.774509  0.225491
1555   0.000271532   264.8   9239.02  0  -1041.06   2.93602e-07   0.774692  0.225308
1556   0.000271226   264.8   9239.02  0  -1041.06   2.94285e-07   0.774875  0.225125
1557   0.000270922   264.8   9239.02  0  -1041.06   2.94966e-07   0.775057  0.224943
1558   0.00027062   264.8   9239.02  0  -1041.07   2.95646e-07   0.77524  0.22476
1559   0.00027032   264.8   9239.02  0  -1041.07   2.96323e-07   0.775422  0.224578
1560   0.000270023   264.8   9239.02  0  -1041.07   2.96999e-07   0.775603  0.224397
1561   0.000269728   264.8   9239.02  0  -1041.08   2.97672e-07   0.775785  0.224215
1562   0.000269434   264.8   9239.02  0  -1041.08   2.98344e-07   0.775966  0.224034
1563   0.000269143   264.8   9239.02  0  -1041.08   2.99013e-07   0.776148  0.223852
1564   0.000268855   264.8   9239.03  0  -1041.08   2.99681e-07   0.776329  0.223671
1565   0.000268568   264.8   9239.03  0  -1041.09   3.00347e-07   0.776509  0.223491
1566   0.000268284   264.8   9239.03  0  -1041.09   3.0101e-07   0.77669  0.22331
1567   0.000268001   264.8   9239.03  0  -1041.09   3.01672e-07   0.77687  0.22313
1568   0.000267721   264.8   9239.03  0  -1041.1   3.02332e-07   0.77705  0.22295
1569   0.000267444   264.8   9239.03  0  -1041.1   3.02989e-07   0.77723  0.22277
1570   0.000267168   264.8   9239.03  0  -1041.1   3.03645e-07   0.77741  0.22259
1571   0.000266895   264.8   9239.03  0  -1041.11   3.04299e-07   0.777589  0.222411
