#k_sublattice  row_val   col_val  value.real  value.imag
0  8  4  -3.24484e-10  6.44156e-11
0  8  5  2.651e-10  -1.09404e-10
0  8  6  -3.02426e-10  -6.25734e-11
0  8  7  -1.26566e-10  -1.18531e-10
0  8  8  1.36978e-09  0
0  8  9  -6.33115e-11  -4.42654e-11
0  8  10  -6.17019e-11  -3.00975e-11
0  8  11  3.91035e-11  -3.95078e-11
0  8  12  -9.51267e-12  5.13681e-11
0  8  13  1.00345e-10  1.163e-10
0  8  14  -2.72598e-11  -1.15024e-11
0  8  15  8.65843e-12  9.66152e-11
0  8  16  4.72233e-11  9.15311e-11
0  8  17  -4.73539e-10  2.41707e-10
0  8  18  -1.70411e-10  -1.90561e-10
0  8  19  -1.94836e-11  -4.86257e-11
0  8  20  9.21296e-11  4.85921e-11
0  8  21  -3.6005e-11  5.75486e-11
0  8  22  -1.08582e-10  5.84564e-11
0  8  23  5.75104e-11  -2.11265e-11
0  8  24  -1.12233e-10  7.17109e-12
0  8  25  -3.78025e-11  -4.00526e-11
0  8  26  5.33487e-10  1.0643e-10
0  8  27  8.22379e-07  2.24495e-07
0  8  28  -1.40951e-05  3.13865e-05
0  8  29  2.20099e-06  -3.9236e-06
0  8  30  -5.04957e-06  1.74974e-07
0  8  31  -1.40841e-06  -3.74833e-07
0  8  32  5.22443e-06  1.07075e-06
0  8  33  -1.67527e-06  4.0067e-06
0  8  34  -3.68713e-06  3.688e-08
0  8  35  -6.34689e-11  -3.6183e-09
0  8  36  -3.55936e-15  -1.31004e-15
0  8  37  -4.51142e-07  -2.17893e-06
0  8  38  -8.50072e-08  -2.7817e-07
0  8  39  5.71482e-09  -3.26715e-07
0  8  40  -1.94643e-08  9.22231e-08
0  8  41  -1.84048e-10  6.55675e-11
0  8  42  2.35335e-07  1.5316e-07
0  8  43  1.3508e-10  -8.4655e-13
0  8  44  2.29344e-10  -4.60045e-11
0  8  45  -2.19774e-11  -2.21815e-11
0  8  46  7.55976e-06  1.87392e-06
0  8  47  -1.01005e-06  1.29324e-07
0  8  48  1.01657e-06  -5.24189e-07
0  8  49  2.52003e-07  2.12942e-07
0  8  50  -6.54693e-07  -9.94809e-07
0  8  51  -6.59473e-07  -7.28956e-07
0  8  52  8.23368e-07  -8.23818e-09
0  8  53  -7.35001e-10  3.61425e-10
0  9  0  -2.69821e-14  9.91112e-13
0  9  1  7.93509e-11  -9.63509e-12
0  9  2  -7.43991e-11  1.80275e-11
0  9  3  -2.52039e-11  -5.18632e-11
0  9  4  1.04415e-10  1.09603e-11
0  9  5  -1.90318e-11  3.41015e-11
