#iter   OP_diff   mu  QuantEnergy.real  .imag  ClassEnergy.real  .imag  Total_n_up    Total_n_dn   Energy_diff
618   1.0595922676e-07   5.3012714807e+01   5.5429688021e+02  0.0000000000e+00  -2.1850234167e+02   1.2048083042e-09   1.4951147353e+00  1.5048852647e+00   1.5243643986e-05
619   1.0566376440e-07   5.3012714807e+01   5.5429683316e+02  0.0000000000e+00  -2.1850230985e+02   1.2046357033e-09   1.4951283635e+00  1.5048716365e+00   1.5233453610e-05
620   1.0536796898e-07   5.3012714807e+01   5.5429678613e+02  0.0000000000e+00  -2.1850227804e+02   1.2044614194e-09   1.4951419653e+00  1.5048580347e+00   1.5223051264e-05
621   1.0507184913e-07   5.3012714807e+01   5.5429673913e+02  0.0000000000e+00  -2.1850224626e+02   1.2042856111e-09   1.4951555407e+00  1.5048444593e+00   1.5212440189e-05
622   1.0477541340e-07   5.3012714807e+01   5.5429669216e+02  0.0000000000e+00  -2.1850221448e+02   1.2041081482e-09   1.4951690899e+00  1.5048309101e+00   1.5201618453e-05
623   1.0447867042e-07   5.3012714807e+01   5.5429664521e+02  0.0000000000e+00  -2.1850218273e+02   1.2039294110e-09   1.4951826127e+00  1.5048173873e+00   1.5190587192e-05
624   1.0418162873e-07   5.3012714807e+01   5.5429659830e+02  0.0000000000e+00  -2.1850215099e+02   1.2037489836e-09   1.4951961095e+00  1.5048038905e+00   1.5179347542e-05
625   1.0388429707e-07   5.3012714807e+01   5.5429655141e+02  0.0000000000e+00  -2.1850211927e+02   1.2035672802e-09   1.4952095802e+00  1.5047904198e+00   1.5167898709e-05
626   1.0358668406e-07   5.3012714807e+01   5.5429650455e+02  0.0000000000e+00  -2.1850208757e+02   1.2033838136e-09   1.4952230248e+00  1.5047769752e+00   1.5156241943e-05
627   1.0328879832e-07   5.3012714807e+01   5.5429645773e+02  0.0000000000e+00  -2.1850205589e+02   1.2031989483e-09   1.4952364435e+00  1.5047635565e+00   1.5144376675e-05
628   1.0299064859e-07   5.3012714807e+01   5.5429641093e+02  0.0000000000e+00  -2.1850202423e+02   1.2030127105e-09   1.4952498363e+00  1.5047501637e+00   1.5132305293e-05
629   1.0269224354e-07   5.3012714807e+01   5.5429636417e+02  0.0000000000e+00  -2.1850199259e+02   1.2028250871e-09   1.4952632034e+00  1.5047367966e+00   1.5120027513e-05
630   1.0239359194e-07   5.3012714807e+01   5.5429631744e+02  0.0000000000e+00  -2.1850196096e+02   1.2026358529e-09   1.4952765447e+00  1.5047234553e+00   1.5107541856e-05
631   1.0209470241e-07   5.3012714807e+01   5.5429627074e+02  0.0000000000e+00  -2.1850192936e+02   1.2024452233e-09   1.4952898603e+00  1.5047101397e+00   1.5094851960e-05
632   1.0179558378e-07   5.3012714807e+01   5.5429622408e+02  0.0000000000e+00  -2.1850189778e+02   1.2022531708e-09   1.4953031502e+00  1.5046968498e+00   1.5081956064e-05
633   1.0149624472e-07   5.3012714807e+01   5.5429617745e+02  0.0000000000e+00  -2.1850186622e+02   1.2020597135e-09   1.4953164147e+00  1.5046835853e+00   1.5068856271e-05
634   1.0119669400e-07   5.3012714807e+01   5.5429613086e+02  0.0000000000e+00  -2.1850183469e+02   1.2018649995e-09   1.4953296536e+00  1.5046703464e+00   1.5055552353e-05
635   1.0089694032e-07   5.3012714807e+01   5.5429608431e+02  0.0000000000e+00  -2.1850180317e+02   1.2016686622e-09   1.4953428671e+00  1.5046571329e+00   1.5042043742e-05
636   1.0059699247e-07   5.3012714807e+01   5.5429603779e+02  0.0000000000e+00  -2.1850177168e+02   1.2014710569e-09   1.4953560553e+00  1.5046439447e+00   1.5028333564e-05
637   1.0029685918e-07   5.3012714807e+01   5.5429599130e+02  0.0000000000e+00  -2.1850174021e+02   1.2012720801e-09   1.4953692181e+00  1.5046307819e+00   1.5014421137e-05
638   9.9996549203e-08   5.3012714807e+01   5.5429594486e+02  0.0000000000e+00  -2.1850170877e+02   1.2010716614e-09   1.4953823557e+00  1.5046176443e+00   1.5000306007e-05
639   9.9696071255e-08   5.3012714807e+01   5.5429589845e+02  0.0000000000e+00  -2.1850167735e+02   1.2008699969e-09   1.4953954680e+00  1.5046045320e+00   1.4985991470e-05
640   9.9395434095e-08   5.3012714807e+01   5.5429585209e+02  0.0000000000e+00  -2.1850164595e+02   1.2006669530e-09   1.4954085552e+00  1.5045914448e+00   1.4971474002e-05
641   9.9094646455e-08   5.3012714807e+01   5.5429580576e+02  0.0000000000e+00  -2.1850161458e+02   1.2004624984e-09   1.4954216174e+00  1.5045783826e+00   1.4956759287e-05
642   9.8793717100e-08   5.3012714807e+01   5.5429575947e+02  0.0000000000e+00  -2.1850158324e+02   1.2002568779e-09   1.4954346545e+00  1.5045653455e+00   1.4941844597e-05
643   9.8492654678e-08   5.3012714807e+01   5.5429571323e+02  0.0000000000e+00  -2.1850155192e+02   1.2000499191e-09   1.4954476666e+00  1.5045523334e+00   1.4926731637e-05
644   9.8191467966e-08   5.3012714807e+01   5.5429566702e+02  0.0000000000e+00  -2.1850152063e+02   1.1998415304e-09   1.4954606537e+00  1.5045393463e+00   1.4911420180e-05
645   9.7890165629e-08   5.3012714807e+01   5.5429562086e+02  0.0000000000e+00  -2.1850148936e+02   1.1996320129e-09   1.4954736160e+00  1.5045263840e+00   1.4895912784e-05
646   9.7588756381e-08   5.3012714807e+01   5.5429557475e+02  0.0000000000e+00  -2.1850145813e+02   1.1994210453e-09   1.4954865535e+00  1.5045134465e+00   1.4880208710e-05
647   9.7287248915e-08   5.3012714807e+01   5.5429552867e+02  0.0000000000e+00  -2.1850142692e+02   1.1992089774e-09   1.4954994661e+00  1.5045005339e+00   1.4864309037e-05
648   9.6985651850e-08   5.3012714807e+01   5.5429548264e+02  0.0000000000e+00  -2.1850139573e+02   1.1989955421e-09   1.4955123541e+00  1.5044876459e+00   1.4848214676e-05
649   9.6683973861e-08   5.3012714807e+01   5.5429543666e+02  0.0000000000e+00  -2.1850136458e+02   1.1987809708e-09   1.4955252173e+00  1.5044747827e+00   1.4831926023e-05
650   9.6382223596e-08   5.3012714807e+01   5.5429539072e+02  0.0000000000e+00  -2.1850133346e+02   1.1985650752e-09   1.4955380559e+00  1.5044619441e+00   1.4815444047e-05
651   9.6080409703e-08   5.3012714807e+01   5.5429534482e+02  0.0000000000e+00  -2.1850130236e+02   1.1983480434e-09   1.4955508699e+00  1.5044491301e+00   1.4798769882e-05
652   9.5778540756e-08   5.3012714807e+01   5.5429529898e+02  0.0000000000e+00  -2.1850127130e+02   1.1981297084e-09   1.4955636594e+00  1.5044363406e+00   1.4781904270e-05
653   9.5476625279e-08   5.3012714807e+01   5.5429525318e+02  0.0000000000e+00  -2.1850124026e+02   1.1979102546e-09   1.4955764243e+00  1.5044235757e+00   1.4764847037e-05
654   9.5174671937e-08   5.3012714807e+01   5.5429520742e+02  0.0000000000e+00  -2.1850120926e+02   1.1976894352e-09   1.4955891648e+00  1.5044108352e+00   1.4747600233e-05
655   9.4872689222e-08   5.3012714807e+01   5.5429516172e+02  0.0000000000e+00  -2.1850117829e+02   1.1974677361e-09   1.4956018808e+00  1.5043981192e+00   1.4730164423e-05
656   9.4570685657e-08   5.3012714807e+01   5.5429511607e+02  0.0000000000e+00  -2.1850114734e+02   1.1972446341e-09   1.4956145725e+00  1.5043854275e+00   1.4712538473e-05
657   9.4268669714e-08   5.3012714807e+01   5.5429507046e+02  0.0000000000e+00  -2.1850111644e+02   1.1970204257e-09   1.4956272398e+00  1.5043727602e+00   1.4694726872e-05
658   9.3966649903e-08   5.3012714807e+01   5.5429502491e+02  0.0000000000e+00  -2.1850108556e+02   1.1967951841e-09   1.4956398828e+00  1.5043601172e+00   1.4676727631e-05
659   9.3664634676e-08   5.3012714807e+01   5.5429497941e+02  0.0000000000e+00  -2.1850105471e+02   1.1965687187e-09   1.4956525016e+00  1.5043474984e+00   1.4658543137e-05
660   9.3362632419e-08   5.3012714807e+01   5.5429493396e+02  0.0000000000e+00  -2.1850102390e+02   1.1963411571e-09   1.4956650961e+00  1.5043349039e+00   1.4640172765e-05
661   9.3060651544e-08   5.3012714807e+01   5.5429488856e+02  0.0000000000e+00  -2.1850099313e+02   1.1961123315e-09   1.4956776665e+00  1.5043223335e+00   1.4621619130e-05
662   9.2758700435e-08   5.3012714807e+01   5.5429484321e+02  0.0000000000e+00  -2.1850096238e+02   1.1958826893e-09   1.4956902127e+00  1.5043097873e+00   1.4602881834e-05
663   9.2456787389e-08   5.3012714807e+01   5.5429479792e+02  0.0000000000e+00  -2.1850093167e+02   1.1956516726e-09   1.4957027348e+00  1.5042972652e+00   1.4583962411e-05
664   9.2154920768e-08   5.3012714807e+01   5.5429475268e+02  0.0000000000e+00  -2.1850090100e+02   1.1954196881e-09   1.4957152328e+00  1.5042847672e+00   1.4564860976e-05
665   9.1853108782e-08   5.3012714807e+01   5.5429470749e+02  0.0000000000e+00  -2.1850087036e+02   1.1951867661e-09   1.4957277068e+00  1.5042722932e+00   1.4545579575e-05
666   9.1551359741e-08   5.3012714807e+01   5.5429466236e+02  0.0000000000e+00  -2.1850083976e+02   1.1949526129e-09   1.4957401567e+00  1.5042598433e+00   1.4526119116e-05
667   9.1249681802e-08   5.3012714807e+01   5.5429461729e+02  0.0000000000e+00  -2.1850080919e+02   1.1947175189e-09   1.4957525827e+00  1.5042474173e+00   1.4506480056e-05
668   9.0948083150e-08   5.3012714807e+01   5.5429457227e+02  0.0000000000e+00  -2.1850077866e+02   1.1944813126e-09   1.4957649848e+00  1.5042350152e+00   1.4486662167e-05
669   9.0646572000e-08   5.3012714807e+01   5.5429452731e+02  0.0000000000e+00  -2.1850074816e+02   1.1942441186e-09   1.4957773629e+00  1.5042226371e+00   1.4466669541e-05
670   9.0345156385e-08   5.3012714807e+01   5.5429448241e+02  0.0000000000e+00  -2.1850071771e+02   1.1940060253e-09   1.4957897172e+00  1.5042102828e+00   1.4446499449e-05
671   9.0043844406e-08   5.3012714807e+01   5.5429443756e+02  0.0000000000e+00  -2.1850068729e+02   1.1937666548e-09   1.4958020476e+00  1.5041979524e+00   1.4426155872e-05
672   8.9742644122e-08   5.3012714807e+01   5.5429439278e+02  0.0000000000e+00  -2.1850065691e+02   1.1935264947e-09   1.4958143542e+00  1.5041856458e+00   1.4405638126e-05
673   8.9441563502e-08   5.3012714807e+01   5.5429434805e+02  0.0000000000e+00  -2.1850062657e+02   1.1932854316e-09   1.4958266370e+00  1.5041733630e+00   1.4384948827e-05
674   8.9140610513e-08   5.3012714807e+01   5.5429430338e+02  0.0000000000e+00  -2.1850059626e+02   1.1930432149e-09   1.4958388960e+00  1.5041611040e+00   1.4364086383e-05
675   8.8839793112e-08   5.3012714807e+01   5.5429425877e+02  0.0000000000e+00  -2.1850056600e+02   1.1928000058e-09   1.4958511313e+00  1.5041488687e+00   1.4343053635e-05
676   8.8539119156e-08   5.3012714807e+01   5.5429421423e+02  0.0000000000e+00  -2.1850053577e+02   1.1925559942e-09   1.4958633429e+00  1.5041366571e+00   1.4321852404e-05
677   8.8238596504e-08   5.3012714807e+01   5.5429416974e+02  0.0000000000e+00  -2.1850050559e+02   1.1923108863e-09   1.4958755309e+00  1.5041244691e+00   1.4300481553e-05
678   8.7938232959e-08   5.3012714807e+01   5.5429412532e+02  0.0000000000e+00  -2.1850047544e+02   1.1920649965e-09   1.4958876952e+00  1.5041123048e+00   1.4278943581e-05
679   8.7638036260e-08   5.3012714807e+01   5.5429408096e+02  0.0000000000e+00  -2.1850044534e+02   1.1918182367e-09   1.4958998358e+00  1.5041001642e+00   1.4257239286e-05
680   8.7338014155e-08   5.3012714807e+01   5.5429403666e+02  0.0000000000e+00  -2.1850041527e+02   1.1915704138e-09   1.4959119529e+00  1.5040880471e+00   1.4235369747e-05
681   8.7038174308e-08   5.3012714807e+01   5.5429399242e+02  0.0000000000e+00  -2.1850038525e+02   1.1913218410e-09   1.4959240464e+00  1.5040759536e+00   1.4213335078e-05
682   8.6738524405e-08   5.3012714807e+01   5.5429394825e+02  0.0000000000e+00  -2.1850035527e+02   1.1910723310e-09   1.4959361164e+00  1.5040638836e+00   1.4191138575e-05
683   8.6439071967e-08   5.3012714807e+01   5.5429390414e+02  0.0000000000e+00  -2.1850032533e+02   1.1908218589e-09   1.4959481628e+00  1.5040518372e+00   1.4168778989e-05
684   8.6139824603e-08   5.3012714807e+01   5.5429386010e+02  0.0000000000e+00  -2.1850029544e+02   1.1905705937e-09   1.4959601857e+00  1.5040398143e+00   1.4146259332e-05
685   8.5840789778e-08   5.3012714807e+01   5.5429381613e+02  0.0000000000e+00  -2.1850026559e+02   1.1903186388e-09   1.4959721852e+00  1.5040278148e+00   1.4123578410e-05
686   8.5541974971e-08   5.3012714807e+01   5.5429377222e+02  0.0000000000e+00  -2.1850023578e+02   1.1900656383e-09   1.4959841612e+00  1.5040158388e+00   1.4100739975e-05
687   8.5243387565e-08   5.3012714807e+01   5.5429372837e+02  0.0000000000e+00  -2.1850020601e+02   1.1898118559e-09   1.4959961138e+00  1.5040038862e+00   1.4077743117e-05
688   8.4945034961e-08   5.3012714807e+01   5.5429368460e+02  0.0000000000e+00  -2.1850017629e+02   1.1895572091e-09   1.4960080429e+00  1.5039919571e+00   1.4054590508e-05
689   8.4646924460e-08   5.3012714807e+01   5.5429364089e+02  0.0000000000e+00  -2.1850014661e+02   1.1893019044e-09   1.4960199487e+00  1.5039800513e+00   1.4031281410e-05
690   8.4349063337e-08   5.3012714807e+01   5.5429359725e+02  0.0000000000e+00  -2.1850011698e+02   1.1890456998e-09   1.4960318311e+00  1.5039681689e+00   1.4007819175e-05
691   8.4051458833e-08   5.3012714807e+01   5.5429355367e+02  0.0000000000e+00  -2.1850008739e+02   1.1887887197e-09   1.4960436902e+00  1.5039563098e+00   1.3984203406e-05
692   8.3754118074e-08   5.3012714807e+01   5.5429351017e+02  0.0000000000e+00  -2.1850005785e+02   1.1885310670e-09   1.4960555259e+00  1.5039444741e+00   1.3960435297e-05
693   8.3457048259e-08   5.3012714807e+01   5.5429346674e+02  0.0000000000e+00  -2.1850002835e+02   1.1882724797e-09   1.4960673383e+00  1.5039326617e+00   1.3936517462e-05
694   8.3160256363e-08   5.3012714807e+01   5.5429342338e+02  0.0000000000e+00  -2.1849999890e+02   1.1880132974e-09   1.4960791274e+00  1.5039208726e+00   1.3912449049e-05
695   8.2863749500e-08   5.3012714807e+01   5.5429338008e+02  0.0000000000e+00  -2.1849996950e+02   1.1877533857e-09   1.4960908933e+00  1.5039091067e+00   1.3888232331e-05
696   8.2567534653e-08   5.3012714807e+01   5.5429333686e+02  0.0000000000e+00  -2.1849994014e+02   1.1874926789e-09   1.4961026359e+00  1.5038973641e+00   1.3863869242e-05
697   8.2271618695e-08   5.3012714807e+01   5.5429329371e+02  0.0000000000e+00  -2.1849991083e+02   1.1872312008e-09   1.4961143552e+00  1.5038856448e+00   1.3839358473e-05
698   8.1976008498e-08   5.3012714807e+01   5.5429325063e+02  0.0000000000e+00  -2.1849988157e+02   1.1869689819e-09   1.4961260514e+00  1.5038739486e+00   1.3814704005e-05
699   8.1680710960e-08   5.3012714807e+01   5.5429320763e+02  0.0000000000e+00  -2.1849985235e+02   1.1867062558e-09   1.4961377243e+00  1.5038622757e+00   1.3789905665e-05
700   8.1385732763e-08   5.3012714807e+01   5.5429316470e+02  0.0000000000e+00  -2.1849982318e+02   1.1864428260e-09   1.4961493740e+00  1.5038506260e+00   1.3764964478e-05
701   8.1091080674e-08   5.3012714807e+01   5.5429312184e+02  0.0000000000e+00  -2.1849979406e+02   1.1861785925e-09   1.4961610006e+00  1.5038389994e+00   1.3739882945e-05
702   8.0796761395e-08   5.3012714807e+01   5.5429307905e+02  0.0000000000e+00  -2.1849976499e+02   1.1859137362e-09   1.4961726040e+00  1.5038273960e+00   1.3714660611e-05
703   8.0502781465e-08   5.3012714807e+01   5.5429303634e+02  0.0000000000e+00  -2.1849973597e+02   1.1856481659e-09   1.4961841843e+00  1.5038158157e+00   1.3689299408e-05
704   8.0209147490e-08   5.3012714807e+01   5.5429299371e+02  0.0000000000e+00  -2.1849970700e+02   1.1853821073e-09   1.4961957415e+00  1.5038042585e+00   1.3663800473e-05
705   7.9915866004e-08   5.3012714807e+01   5.5429295115e+02  0.0000000000e+00  -2.1849967808e+02   1.1851152499e-09   1.4962072755e+00  1.5037927245e+00   1.3638166422e-05
706   7.9622943391e-08   5.3012714807e+01   5.5429290866e+02  0.0000000000e+00  -2.1849964921e+02   1.1848478703e-09   1.4962187865e+00  1.5037812135e+00   1.3612395094e-05
707   7.9330386144e-08   5.3012714807e+01   5.5429286625e+02  0.0000000000e+00  -2.1849962038e+02   1.1845799517e-09   1.4962302743e+00  1.5037697257e+00   1.3586492173e-05
708   7.9038200530e-08   5.3012714807e+01   5.5429282392e+02  0.0000000000e+00  -2.1849959161e+02   1.1843111841e-09   1.4962417391e+00  1.5037582609e+00   1.3560454022e-05
709   7.8746392874e-08   5.3012714807e+01   5.5429278167e+02  0.0000000000e+00  -2.1849956289e+02   1.1840421410e-09   1.4962531809e+00  1.5037468191e+00   1.3534287177e-05
710   7.8454969433e-08   5.3012714807e+01   5.5429273949e+02  0.0000000000e+00  -2.1849953422e+02   1.1837722573e-09   1.4962645995e+00  1.5037354005e+00   1.3507988115e-05
711   7.8163936391e-08   5.3012714807e+01   5.5429269739e+02  0.0000000000e+00  -2.1849950560e+02   1.1835019274e-09   1.4962759952e+00  1.5037240048e+00   1.3481560472e-05
712   7.7873299820e-08   5.3012714807e+01   5.5429265537e+02  0.0000000000e+00  -2.1849947704e+02   1.1832309645e-09   1.4962873679e+00  1.5037126321e+00   1.3455006297e-05
713   7.7583065849e-08   5.3012714807e+01   5.5429261343e+02  0.0000000000e+00  -2.1849944852e+02   1.1829594849e-09   1.4962987175e+00  1.5037012825e+00   1.3428324849e-05
714   7.7293240521e-08   5.3012714807e+01   5.5429257156e+02  0.0000000000e+00  -2.1849942006e+02   1.1826875401e-09   1.4963100441e+00  1.5036899559e+00   1.3401517890e-05
715   7.7003829701e-08   5.3012714807e+01   5.5429252978e+02  0.0000000000e+00  -2.1849939165e+02   1.1824150578e-09   1.4963213478e+00  1.5036786522e+00   1.3374587695e-05
716   7.6714839377e-08   5.3012714807e+01   5.5429248808e+02  0.0000000000e+00  -2.1849936330e+02   1.1821419767e-09   1.4963326285e+00  1.5036673715e+00   1.3347535287e-05
717   7.6426275373e-08   5.3012714807e+01   5.5429244645e+02  0.0000000000e+00  -2.1849933500e+02   1.1818683717e-09   1.4963438862e+00  1.5036561138e+00   1.3320360040e-05
718   7.6138143503e-08   5.3012714807e+01   5.5429240491e+02  0.0000000000e+00  -2.1849930675e+02   1.1815943249e-09   1.4963551210e+00  1.5036448790e+00   1.3293065649e-05
719   7.5850449520e-08   5.3012714807e+01   5.5429236345e+02  0.0000000000e+00  -2.1849927855e+02   1.1813198337e-09   1.4963663328e+00  1.5036336672e+00   1.3265653024e-05
720   7.5563199020e-08   5.3012714807e+01   5.5429232207e+02  0.0000000000e+00  -2.1849925041e+02   1.1810448093e-09   1.4963775217e+00  1.5036224783e+00   1.3238122619e-05
721   7.5276397725e-08   5.3012714807e+01   5.5429228077e+02  0.0000000000e+00  -2.1849922232e+02   1.1807693935e-09   1.4963886877e+00  1.5036113123e+00   1.3210475061e-05
722   7.4990051161e-08   5.3012714807e+01   5.5429223956e+02  0.0000000000e+00  -2.1849919429e+02   1.1804936065e-09   1.4963998308e+00  1.5036001692e+00   1.3182713758e-05
723   7.4704164843e-08   5.3012714807e+01   5.5429219843e+02  0.0000000000e+00  -2.1849916631e+02   1.1802172576e-09   1.4964109510e+00  1.5035890490e+00   1.3154838030e-05
724   7.4418744205e-08   5.3012714807e+01   5.5429215738e+02  0.0000000000e+00  -2.1849913839e+02   1.1799402382e-09   1.4964220483e+00  1.5035779517e+00   1.3126849694e-05
725   7.4133794664e-08   5.3012714807e+01   5.5429211641e+02  0.0000000000e+00  -2.1849911052e+02   1.1796631220e-09   1.4964331227e+00  1.5035668773e+00   1.3098752106e-05
726   7.3849321629e-08   5.3012714807e+01   5.5429207553e+02  0.0000000000e+00  -2.1849908271e+02   1.1793855318e-09   1.4964441742e+00  1.5035558258e+00   1.3070542650e-05
727   7.3565330288e-08   5.3012714807e+01   5.5429203473e+02  0.0000000000e+00  -2.1849905496e+02   1.1791073417e-09   1.4964552029e+00  1.5035447971e+00   1.3042225930e-05
728   7.3281825895e-08   5.3012714807e+01   5.5429199402e+02  0.0000000000e+00  -2.1849902726e+02   1.1788289838e-09   1.4964662087e+00  1.5035337913e+00   1.3013801492e-05
729   7.2998813614e-08   5.3012714807e+01   5.5429195339e+02  0.0000000000e+00  -2.1849899962e+02   1.1785501826e-09   1.4964771916e+00  1.5035228084e+00   1.2985271212e-05
730   7.2716298597e-08   5.3012714807e+01   5.5429191285e+02  0.0000000000e+00  -2.1849897203e+02   1.1782710135e-09   1.4964881518e+00  1.5035118482e+00   1.2956636795e-05
731   7.2434285853e-08   5.3012714807e+01   5.5429187239e+02  0.0000000000e+00  -2.1849894450e+02   1.1779913699e-09   1.4964990891e+00  1.5035009109e+00   1.2927898183e-05
732   7.2152780403e-08   5.3012714807e+01   5.5429183202e+02  0.0000000000e+00  -2.1849891703e+02   1.1777115833e-09   1.4965100035e+00  1.5034899965e+00   1.2899059186e-05
733   7.1871787198e-08   5.3012714807e+01   5.5429179174e+02  0.0000000000e+00  -2.1849888962e+02   1.1774312754e-09   1.4965208952e+00  1.5034791048e+00   1.2870118553e-05
734   7.1591311110e-08   5.3012714807e+01   5.5429175154e+02  0.0000000000e+00  -2.1849886226e+02   1.1771506374e-09   1.4965317640e+00  1.5034682360e+00   1.2841078103e-05
735   7.1311356941e-08   5.3012714807e+01   5.5429171143e+02  0.0000000000e+00  -2.1849883496e+02   1.1768697809e-09   1.4965426101e+00  1.5034573899e+00   1.2811940678e-05
736   7.1031929488e-08   5.3012714807e+01   5.5429167141e+02  0.0000000000e+00  -2.1849880772e+02   1.1765885578e-09   1.4965534334e+00  1.5034465666e+00   1.2782705710e-05
737   7.0753033471e-08   5.3012714807e+01   5.5429163147e+02  0.0000000000e+00  -2.1849878054e+02   1.1763070067e-09   1.4965642338e+00  1.5034357662e+00   1.2753375756e-05
738   7.0474673529e-08   5.3012714807e+01   5.5429159162e+02  0.0000000000e+00  -2.1849875342e+02   1.1760250949e-09   1.4965750115e+00  1.5034249885e+00   1.2723951272e-05
739   7.0196854262e-08   5.3012714807e+01   5.5429155187e+02  0.0000000000e+00  -2.1849872635e+02   1.1757430164e-09   1.4965857664e+00  1.5034142336e+00   1.2694433735e-05
740   6.9919580188e-08   5.3012714807e+01   5.5429151220e+02  0.0000000000e+00  -2.1849869935e+02   1.1754606043e-09   1.4965964986e+00  1.5034035014e+00   1.2664825476e-05
741   6.9642855844e-08   5.3012714807e+01   5.5429147261e+02  0.0000000000e+00  -2.1849867240e+02   1.1751779887e-09   1.4966072080e+00  1.5033927920e+00   1.2635126609e-05
742   6.9366685592e-08   5.3012714807e+01   5.5429143312e+02  0.0000000000e+00  -2.1849864551e+02   1.1748951945e-09   1.4966178947e+00  1.5033821053e+00   1.2605338895e-05
743   6.9091073821e-08   5.3012714807e+01   5.5429139372e+02  0.0000000000e+00  -2.1849861869e+02   1.1746119573e-09   1.4966285586e+00  1.5033714414e+00   1.2575463813e-05
744   6.8816024897e-08   5.3012714807e+01   5.5429135441e+02  0.0000000000e+00  -2.1849859192e+02   1.1743285499e-09   1.4966391997e+00  1.5033608003e+00   1.2545501704e-05
745   6.8541542975e-08   5.3012714807e+01   5.5429131518e+02  0.0000000000e+00  -2.1849856521e+02   1.1740447861e-09   1.4966498182e+00  1.5033501818e+00   1.2515455182e-05
746   6.8267632358e-08   5.3012714807e+01   5.5429127605e+02  0.0000000000e+00  -2.1849853857e+02   1.1737610541e-09   1.4966604139e+00  1.5033395861e+00   1.2485324305e-05
747   6.7994297120e-08   5.3012714807e+01   5.5429123701e+02  0.0000000000e+00  -2.1849851198e+02   1.1734769033e-09   1.4966709869e+00  1.5033290131e+00   1.2455112312e-05
748   6.7721541344e-08   5.3012714807e+01   5.5429119806e+02  0.0000000000e+00  -2.1849848545e+02   1.1731926895e-09   1.4966815371e+00  1.5033184629e+00   1.2424818522e-05
749   6.7449369115e-08   5.3012714807e+01   5.5429115920e+02  0.0000000000e+00  -2.1849845899e+02   1.1729081449e-09   1.4966920647e+00  1.5033079353e+00   1.2394444525e-05
750   6.7177784328e-08   5.3012714807e+01   5.5429112044e+02  0.0000000000e+00  -2.1849843259e+02   1.1726235678e-09   1.4967025696e+00  1.5032974304e+00   1.2363992141e-05
751   6.6906790952e-08   5.3012714807e+01   5.5429108176e+02  0.0000000000e+00  -2.1849840625e+02   1.1723387486e-09   1.4967130518e+00  1.5032869482e+00   1.2333462792e-05
752   6.6636392828e-08   5.3012714807e+01   5.5429104318e+02  0.0000000000e+00  -2.1849837997e+02   1.1720537356e-09   1.4967235112e+00  1.5032764888e+00   1.2302858295e-05
753   6.6366593764e-08   5.3012714807e+01   5.5429100469e+02  0.0000000000e+00  -2.1849835375e+02   1.1717686266e-09   1.4967339480e+00  1.5032660520e+00   1.2272177855e-05
754   6.6097397532e-08   5.3012714807e+01   5.5429096629e+02  0.0000000000e+00  -2.1849832759e+02   1.1714832282e-09   1.4967443622e+00  1.5032556378e+00   1.2241425111e-05
755   6.5828807773e-08   5.3012714807e+01   5.5429092798e+02  0.0000000000e+00  -2.1849830150e+02   1.1711977997e-09   1.4967547536e+00  1.5032452464e+00   1.2210599948e-05
756   6.5560828159e-08   5.3012714807e+01   5.5429088977e+02  0.0000000000e+00  -2.1849827546e+02   1.1709122812e-09   1.4967651224e+00  1.5032348776e+00   1.2179704186e-05
757   6.5293462255e-08   5.3012714807e+01   5.5429085165e+02  0.0000000000e+00  -2.1849824949e+02   1.1706266290e-09   1.4967754685e+00  1.5032245315e+00   1.2148738847e-05
758   6.5026713598e-08   5.3012714807e+01   5.5429081363e+02  0.0000000000e+00  -2.1849822359e+02   1.1703407746e-09   1.4967857920e+00  1.5032142080e+00   1.2117705182e-05
759   6.4760585625e-08   5.3012714807e+01   5.5429077570e+02  0.0000000000e+00  -2.1849819774e+02   1.1700549355e-09   1.4967960928e+00  1.5032039072e+00   1.2086605409e-05
760   6.4495081801e-08   5.3012714807e+01   5.5429073786e+02  0.0000000000e+00  -2.1849817196e+02   1.1697689806e-09   1.4968063710e+00  1.5031936290e+00   1.2055439413e-05
761   6.4230205480e-08   5.3012714807e+01   5.5429070012e+02  0.0000000000e+00  -2.1849814624e+02   1.1694829440e-09   1.4968166265e+00  1.5031833735e+00   1.2024209241e-05
762   6.3965959931e-08   5.3012714807e+01   5.5429066247e+02  0.0000000000e+00  -2.1849812059e+02   1.1691968110e-09   1.4968268594e+00  1.5031731406e+00   1.1992915574e-05
763   6.3702348437e-08   5.3012714807e+01   5.5429062492e+02  0.0000000000e+00  -2.1849809499e+02   1.1689105448e-09   1.4968370697e+00  1.5031629303e+00   1.1961560972e-05
764   6.3439374188e-08   5.3012714807e+01   5.5429058746e+02  0.0000000000e+00  -2.1849806947e+02   1.1686242181e-09   1.4968472574e+00  1.5031527426e+00   1.1930145831e-05
765   6.3177040300e-08   5.3012714807e+01   5.5429055009e+02  0.0000000000e+00  -2.1849804400e+02   1.1683378630e-09   1.4968574224e+00  1.5031425776e+00   1.1898671573e-05
766   6.2915349938e-08   5.3012714807e+01   5.5429051283e+02  0.0000000000e+00  -2.1849801860e+02   1.1680514388e-09   1.4968675649e+00  1.5031324351e+00   1.1867138426e-05
